strategy,baseline_family,split,date,episode_id,start_row,start_timestamp,end_timestamp,direction,kappa_T,task_size,n_steps,depth,initial_mid,final_mid,market_move_signed,scheduled_total,executed_quantity,unfinished,completion_rate,episode_vwap,slippage_notional,slippage_per_share_task,slippage_ticks_per_share,avg_sq_remaining,max_remaining,completion_step,half_completion_step,n_fill_steps,aggressive_ratio,carry_unfilled,local_episode_id,episode_key,data_format,lobster_levels,tick_size,lot_size
twap,classical_control,test,2026-04-10,2026-04-10_0020,128000,34562.851650687,34588.316662157,buy,0.0,600,64,10,237.625,237.86,0.23500000000001364,600,600,0,1.0,237.66478333333336,23.86999999999898,0.03978333333333164,3.9783333333331634,109703.125,590,60,30,60,1.0,True,20,2026-04-10_0020,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0021,134400,34588.481294288,34602.038808449,sell,0.0,600,64,10,237.84,238.12,-0.28000000000000114,600,600,0,1.0,238.03664999999998,-117.98999999999478,-0.1966499999999913,-19.66499999999913,109703.125,590,60,30,60,1.0,True,21,2026-04-10_0021,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0022,140800,34602.344122888,34616.13462431,sell,0.0,600,64,10,238.11,237.725,0.3850000000000193,600,600,0,1.0,237.9312833333333,107.23000000002003,0.17871666666670005,17.871666666670006,109703.125,590,60,30,60,1.0,True,22,2026-04-10_0022,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0023,147200,34616.779131513,34637.818826086,sell,0.0,600,64,10,237.735,237.64999999999998,0.08500000000003638,600,600,0,1.0,237.69698333333335,22.810000000024957,0.03801666666670826,3.801666666670826,109703.125,590,60,30,60,1.0,True,23,2026-04-10_0023,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0024,153600,34638.270252248,34661.879532609,buy,0.0,600,64,10,237.655,237.945,0.28999999999999204,600,600,0,1.0,237.7906333333333,81.37999999998874,0.13563333333331457,13.563333333331457,109703.125,590,60,30,60,1.0,True,24,2026-04-10_0024,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0025,160000,34662.111668758,34684.865976983,sell,0.0,600,64,10,237.945,238.13,-0.18500000000000227,600,600,0,1.0,237.98901666666677,-26.41000000001077,-0.04401666666668461,-4.401666666668461,109703.125,590,60,30,60,1.0,True,25,2026-04-10_0025,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0026,166400,34685.032163035,34709.555747922,buy,0.0,600,64,10,238.11,238.34500000000003,0.23500000000001364,600,600,0,1.0,238.16646666666674,33.87999999997646,0.05646666666662744,5.646666666662743,109703.125,590,60,30,60,1.0,True,26,2026-04-10_0026,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0027,172800,34709.70671386,34738.000326513,sell,0.0,600,64,10,238.38,238.19,0.18999999999999773,600,600,0,1.0,238.21196666666665,100.82000000000971,0.16803333333334952,16.80333333333495,109703.125,590,60,30,60,1.0,True,27,2026-04-10_0027,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0028,179200,34738.869136936,34757.452723675,sell,0.0,600,64,10,238.20499999999998,238.29500000000002,-0.09000000000003183,600,600,0,1.0,238.3570666666668,-91.24000000001661,-0.15206666666669436,-15.206666666669435,109703.125,590,60,30,60,1.0,True,28,2026-04-10_0028,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0029,185600,34757.752748016,34781.583433366,buy,0.0,600,64,10,238.29500000000002,238.43,0.1349999999999909,600,600,0,1.0,238.48068333333345,111.40999999998348,0.1856833333333058,18.568333333330582,109703.125,590,60,30,60,1.0,True,29,2026-04-10_0029,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0030,192000,34782.453945749,34804.305187614,buy,0.0,600,64,10,238.425,238.27499999999998,-0.1500000000000341,600,600,0,1.0,238.31736666666663,-64.57999999999856,-0.10763333333333094,-10.763333333333094,109703.125,590,60,30,60,1.0,True,30,2026-04-10_0030,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0031,198400,34804.367273516,34819.125195135,buy,0.0,600,64,10,238.265,238.7,0.4350000000000023,600,600,0,1.0,238.46214999999992,118.29000000002407,0.1971500000000401,19.71500000000401,109703.125,590,60,30,60,1.0,True,31,2026-04-10_0031,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0032,204800,34819.532969575,34841.539892478,buy,0.0,600,64,10,238.695,238.5,-0.19499999999999318,600,600,0,1.0,238.53403333333335,-96.57999999999083,-0.16096666666665138,-16.09666666666514,109703.125,590,60,30,60,1.0,True,32,2026-04-10_0032,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0033,211200,34841.889417544,34869.024721719,buy,0.0,600,64,10,238.515,238.20499999999998,-0.3100000000000023,600,600,0,1.0,238.50956666666664,-3.259999999975662,-0.0054333333332927695,-0.543333333329277,109703.125,590,60,30,60,1.0,True,33,2026-04-10_0033,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0034,217600,34869.035549617,34889.363996244,buy,0.0,600,64,10,238.20499999999998,238.14999999999998,-0.05500000000000682,600,600,0,1.0,238.11493333333343,-54.03999999998268,-0.0900666666666378,-9.006666666663781,109703.125,590,60,30,60,1.0,True,34,2026-04-10_0034,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0035,224000,34890.434355983,34916.704818864,buy,0.0,600,64,10,238.14,238.59,0.45000000000001705,600,600,0,1.0,238.25583333333333,69.50000000002092,0.11583333333336819,11.58333333333682,109703.125,590,60,30,60,1.0,True,35,2026-04-10_0035,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0036,230400,34916.705944029,34941.035355276,buy,0.0,600,64,10,238.60000000000002,238.5,-0.10000000000002274,600,600,0,1.0,238.58751666666657,-7.489999999999782,-0.01248333333333297,-1.2483333333332969,109703.125,590,60,30,60,1.0,True,36,2026-04-10_0036,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0037,236800,34941.461113792,34974.348469956,buy,0.0,600,64,10,238.52499999999998,238.40499999999997,-0.12000000000000455,600,600,0,1.0,238.45438333333325,-42.370000000003984,-0.07061666666667331,-7.061666666667331,109703.125,590,60,30,60,1.0,True,37,2026-04-10_0037,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0038,243200,34974.571732929,34993.555887819,sell,0.0,600,64,10,238.415,238.45,-0.03499999999999659,600,600,0,1.0,238.56683333333334,-91.09999999999582,-0.15183333333332635,-15.183333333332635,109703.125,590,60,30,60,1.0,True,38,2026-04-10_0038,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0039,249600,34993.780177537,35022.761454591,buy,0.0,600,64,10,238.45499999999998,238.175,-0.2799999999999727,600,600,0,1.0,238.33518333333325,-71.88999999998441,-0.11981666666664069,-11.981666666664069,109703.125,590,60,30,60,1.0,True,39,2026-04-10_0039,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0040,256000,35023.333983716,35053.563722494,sell,0.0,600,64,10,238.17000000000002,238.31,-0.13999999999998636,600,600,0,1.0,238.11570000000006,32.58000000001539,0.05430000000002565,5.430000000002565,109703.125,590,60,30,60,1.0,True,40,2026-04-10_0040,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0041,262400,35053.947030502,35081.093439397,sell,0.0,600,64,10,238.3,238.44,-0.13999999999998636,600,600,0,1.0,238.3227,-13.620000000003074,-0.022700000000005122,-2.2700000000005125,109703.125,590,60,30,60,1.0,True,41,2026-04-10_0041,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0042,268800,35081.522272779,35105.949596578,buy,0.0,600,64,10,238.47,238.64,0.1699999999999875,600,600,0,1.0,238.6112666666667,84.76000000001204,0.14126666666668675,14.126666666668674,109703.125,590,60,30,60,1.0,True,42,2026-04-10_0042,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0043,275200,35106.063885695,35125.36861365,sell,0.0,600,64,10,238.635,238.28,0.35499999999998977,600,600,0,1.0,238.30101666666675,200.38999999999578,0.3339833333333263,33.39833333333263,109703.125,590,60,30,60,1.0,True,43,2026-04-10_0043,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0044,281600,35125.6835525,35146.546255891,buy,0.0,600,64,10,238.31,237.85,-0.46000000000000796,600,600,0,1.0,238.09283333333332,-130.29999999999336,-0.2171666666666556,-21.71666666666556,109703.125,590,60,30,60,1.0,True,44,2026-04-10_0044,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0045,288000,35146.845462874,35174.173611174,buy,0.0,600,64,10,237.87,237.82,-0.05000000000001137,600,600,0,1.0,237.90148333333332,18.890000000008968,0.03148333333334828,3.148333333334828,109703.125,590,60,30,60,1.0,True,45,2026-04-10_0045,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0046,294400,35174.635931922,35197.236579636,sell,0.0,600,64,10,237.815,237.765,0.05000000000001137,600,600,0,1.0,237.8367833333333,-13.069999999994252,-0.021783333333323752,-2.1783333333323753,109703.125,590,60,30,60,1.0,True,46,2026-04-10_0046,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0047,300800,35197.979920249,35220.521257149,sell,0.0,600,64,10,237.79000000000002,237.385,0.40500000000002956,600,600,0,1.0,237.67708333333323,67.75000000000364,0.11291666666667273,11.291666666667274,109703.125,590,60,30,60,1.0,True,47,2026-04-10_0047,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0048,307200,35220.600671707,35262.880926021,sell,0.0,600,64,10,237.40499999999997,237.945,-0.5400000000000205,600,600,0,1.0,237.58321666666674,-106.93000000001757,-0.17821666666669594,-17.821666666669596,109703.125,590,60,30,60,1.0,True,48,2026-04-10_0048,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0049,313600,35263.060203583,35297.744369959,sell,0.0,600,64,10,237.945,238.2,-0.25499999999999545,600,600,0,1.0,238.0862,-84.72000000000935,-0.1412000000000156,-14.120000000001559,109703.125,590,60,30,60,1.0,True,49,2026-04-10_0049,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0050,320000,35298.284069912,35328.814577378,sell,0.0,600,64,10,238.16,237.345,0.8149999999999977,600,600,0,1.0,237.63564999999997,314.60999999999467,0.5243499999999911,52.434999999999114,109703.125,590,60,30,60,1.0,True,50,2026-04-10_0050,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0051,326400,35330.620632709,35371.396640635,buy,0.0,600,64,10,237.345,237.44,0.09499999999999886,600,600,0,1.0,237.3411166666667,-2.329999999987649,-0.0038833333333127486,-0.38833333333127484,109703.125,590,60,30,60,1.0,True,51,2026-04-10_0051,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0052,332800,35372.369391584,35405.401015013,buy,0.0,600,64,10,237.525,237.15,-0.375,600,600,0,1.0,237.39426666666662,-78.44000000000051,-0.13073333333333417,-13.073333333333418,109703.125,590,60,30,60,1.0,True,52,2026-04-10_0052,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0053,339200,35406.648798529,35451.474348043,sell,0.0,600,64,10,237.175,237.13,0.045000000000015916,600,600,0,1.0,237.15998333333326,9.009999999998854,0.015016666666664756,1.5016666666664757,109703.125,590,60,30,60,1.0,True,53,2026-04-10_0053,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0054,345600,35453.436436639,35489.354616168,buy,0.0,600,64,10,237.14,237.445,0.3050000000000068,600,600,0,1.0,237.34046666666666,120.28000000002203,0.20046666666670337,20.046666666670337,109703.125,590,60,30,60,1.0,True,54,2026-04-10_0054,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0055,352000,35489.974837717,35525.475352829,buy,0.0,600,64,10,237.51,237.70999999999998,0.19999999999998863,600,600,0,1.0,237.58526666666668,45.160000000007585,0.0752666666666793,7.526666666667931,109703.125,590,60,30,60,1.0,True,55,2026-04-10_0055,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0056,358400,35526.780184442,35554.777485894,buy,0.0,600,64,10,237.68,237.88,0.19999999999998863,600,600,0,1.0,237.8793333333334,119.59999999998809,0.1993333333333135,19.933333333331348,109703.125,590,60,30,60,1.0,True,56,2026-04-10_0056,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0057,364800,35554.904055759,35600.739429408,buy,0.0,600,64,10,237.85500000000002,237.715,-0.14000000000001478,600,600,0,1.0,237.67725000000002,-106.65000000000919,-0.1777500000000153,-17.77500000000153,109703.125,590,60,30,60,1.0,True,57,2026-04-10_0057,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0058,371200,35601.627845392,35645.188228322,sell,0.0,600,64,10,237.675,237.97500000000002,-0.30000000000001137,600,600,0,1.0,237.79515000000004,-72.08999999999924,-0.12014999999999873,-12.014999999999873,109703.125,590,60,30,60,1.0,True,58,2026-04-10_0058,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0059,377600,35645.224736179,35691.641051016,buy,0.0,600,64,10,237.99,238.25,0.2599999999999909,600,600,0,1.0,238.1462166666666,93.7299999999932,0.15621666666665532,15.621666666665533,109703.125,590,60,30,60,1.0,True,59,2026-04-10_0059,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0060,384000,35692.776219436,35735.965161826,sell,0.0,600,64,10,238.26,238.065,0.19499999999999318,600,600,0,1.0,238.06303333333335,118.17999999999711,0.19696666666666185,19.696666666666186,109703.125,590,60,30,60,1.0,True,60,2026-04-10_0060,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0061,390400,35736.426507394,35771.47416008,sell,0.0,600,64,10,238.04000000000002,238.06,-0.01999999999998181,600,600,0,1.0,237.965,45.00000000000682,0.07500000000001136,7.500000000001137,109703.125,590,60,30,60,1.0,True,61,2026-04-10_0061,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0062,396800,35771.738648603,35814.051384118,sell,0.0,600,64,10,238.035,238.17000000000002,-0.13500000000001933,600,600,0,1.0,238.13099999999997,-57.60000000000446,-0.09600000000000743,-9.600000000000742,109703.125,590,60,30,60,1.0,True,62,2026-04-10_0062,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0063,403200,35814.05181717,35839.093079043,sell,0.0,600,64,10,238.19,237.915,0.2750000000000057,600,600,0,1.0,237.8346333333334,213.22000000000753,0.3553666666666792,35.53666666666792,109703.125,590,60,30,60,1.0,True,63,2026-04-10_0063,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0064,409600,35839.152267211,35874.111291802,buy,0.0,600,64,10,237.95499999999998,238.07,0.1150000000000091,600,600,0,1.0,238.01336666666668,35.02000000001726,0.05836666666669544,5.836666666669544,109703.125,590,60,30,60,1.0,True,64,2026-04-10_0064,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0065,416000,35874.146410936,35910.082115308,sell,0.0,600,64,10,238.04000000000002,238.02499999999998,0.015000000000043201,600,600,0,1.0,237.98350000000005,33.90000000000282,0.0565000000000047,5.65000000000047,109703.125,590,60,30,60,1.0,True,65,2026-04-10_0065,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0066,422400,35910.726867364,35973.447444904,sell,0.0,600,64,10,238.04000000000002,238.035,0.005000000000023874,600,600,0,1.0,238.2519666666668,-127.17999999999483,-0.21196666666665806,-21.196666666665806,109703.125,590,60,30,60,1.0,True,66,2026-04-10_0066,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0067,428800,35974.814167849,36017.68958103,sell,0.0,600,64,10,238.03500000000003,237.8,0.23500000000001364,600,600,0,1.0,238.04461666666668,-5.769999999979973,-0.009616666666633288,-0.9616666666633288,109703.125,590,60,30,60,1.0,True,67,2026-04-10_0067,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0068,435200,36017.808448443,36054.825646947,buy,0.0,600,64,10,237.89999999999998,238.005,0.10500000000001819,600,600,0,1.0,237.82111666666668,-47.33000000000129,-0.07888333333333548,-7.888333333333549,109703.125,590,60,30,60,1.0,True,68,2026-04-10_0068,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0069,441600,36054.839579582,36087.098237324,buy,0.0,600,64,10,238.005,237.16,-0.8449999999999989,600,600,0,1.0,237.7176333333333,-172.42000000001008,-0.2873666666666835,-28.736666666668345,109703.125,590,60,30,60,1.0,True,69,2026-04-10_0069,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0070,448000,36087.433780091,36126.233659945,buy,0.0,600,64,10,237.22,237.15499999999997,-0.06500000000002615,600,600,0,1.0,237.1455833333333,-44.649999999990996,-0.07441666666665166,-7.441666666665166,109703.125,590,60,30,60,1.0,True,70,2026-04-10_0070,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0071,454400,36126.275371135,36164.609857217,sell,0.0,600,64,10,237.16,237.08499999999998,0.07500000000001705,600,600,0,1.0,237.0926,40.43999999999596,0.06739999999999327,6.739999999999327,109703.125,590,60,30,60,1.0,True,71,2026-04-10_0071,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0072,460800,36165.540530823,36201.350324702,buy,0.0,600,64,10,237.07,236.81,-0.2599999999999909,600,600,0,1.0,236.95246666666662,-70.51999999998725,-0.11753333333331208,-11.753333333331208,109703.125,590,60,30,60,1.0,True,72,2026-04-10_0072,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0073,467200,36201.613053616,36244.263330976,sell,0.0,600,64,10,236.78500000000003,237.03,-0.24499999999997613,600,600,0,1.0,236.87651666666667,-54.90999999997757,-0.09151666666662929,-9.151666666662928,109703.125,590,60,30,60,1.0,True,73,2026-04-10_0073,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0074,473600,36244.920579497,36291.09582982,sell,0.0,600,64,10,237.055,237.29500000000002,-0.2400000000000091,600,600,0,1.0,237.21125000000004,-93.74999999999,-0.15624999999998332,-15.624999999998332,109703.125,590,60,30,60,1.0,True,74,2026-04-10_0074,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0075,480000,36291.827805212,36343.165688995,sell,0.0,600,64,10,237.31,237.42000000000002,-0.11000000000001364,600,600,0,1.0,237.40861666666663,-59.17000000000644,-0.0986166666666774,-9.86166666666774,109703.125,590,60,30,60,1.0,True,75,2026-04-10_0075,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0076,486400,36345.998313261,36400.813679378,buy,0.0,600,64,10,237.41500000000002,237.485,0.06999999999999318,600,600,0,1.0,237.59624999999994,108.74999999999318,0.18124999999998864,18.124999999998863,109703.125,590,60,30,60,1.0,True,76,2026-04-10_0076,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0077,492800,36401.686388896,36470.374178505,buy,0.0,600,64,10,237.48000000000002,237.52499999999998,0.04499999999995907,600,600,0,1.0,237.47644999999994,-2.130000000009204,-0.00355000000001534,-0.35500000000153403,109703.125,590,60,30,60,1.0,True,77,2026-04-10_0077,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0078,499200,36472.788643932,36537.444619044,buy,0.0,600,64,10,237.555,238.305,0.75,600,600,0,1.0,237.83738333333338,169.42999999999074,0.2823833333333179,28.23833333333179,109703.125,590,60,30,60,1.0,True,78,2026-04-10_0078,lobster,10,0.01,10
twap,classical_control,test,2026-04-10,2026-04-10_0079,505600,36537.762729219,36584.616899291,sell,0.0,600,64,10,238.325,238.325,-0.0,600,600,0,1.0,238.30616666666674,11.299999999999272,0.01883333333333212,1.883333333333212,109703.125,590,60,30,60,1.0,True,79,2026-04-10_0079,lobster,10,0.01,10
